2	10	4	0	251	708	3	1870	0.25498
2	10	4	0	221	723	3	1660	0.248869
2	10	4	0	233	694	3	1716	0.263519
2	10	4	0	255	697	3	1846	0.276078
2	10	4	0	220	695	3	1654	0.248182
2	10	4	0	212	694	3	1546	0.270755
2	10	4	0	242	710	3	1770	0.268595
2	10	4	0	255	696	3	1824	0.284706
2	10	4	0	244	692	3	1734	0.289344
2	10	4	0	208	701	3	1546	0.256731
2	10	4	0	267	715	3	1914	0.283146
2	10	4	0	244	712	3	1792	0.265574
2	10	4	0	206	684	3	1538	0.253398
2	10	4	0	255	698	3	1798	0.294902
2	10	4	0	232	705	3	1718	0.259483
2	10	4	0	227	706	3	1700	0.251101
2	10	4	0	249	703	3	1840	0.261044
2	10	4	0	255	694	3	1816	0.287843
2	10	4	0	237	706	3	1734	0.268354
2	10	4	0	188	673	3	1434	0.237234
2	10	4	0	251	722	3	1822	0.274104
2	10	4	0	2	18	3	18	0.1
2	10	4	0	233	694	3	1708	0.266953
2	10	4	0	244	705	3	1758	0.279508
2	10	4	0	257	696	3	1836	0.285603
2	10	4	0	242	715	3	1776	0.266116
2	10	4	0	234	694	3	1698	0.274359
2	10	4	0	262	698	3	1854	0.292366
2	10	4	0	1	10	3	10	0
2	10	4	0	1	10	3	10	0
2	10	4	0	264	714	3	1906	0.27803
2	10	4	0	256	702	3	1852	0.276562
2	10	4	0	229	697	3	1704	0.255895
2	10	4	0	204	667	3	1490	0.269608
2	10	4	0	263	707	3	1874	0.287452
2	10	4	0	231	706	3	1690	0.268398
2	10	4	0	2	18	3	18	0.1
2	10	4	0	218	679	3	1610	0.261468
2	10	4	0	262	706	3	1880	0.282443
2	10	4	0	248	687	3	1794	0.276613
2	10	4	0	225	708	3	1700	0.244444
2	10	4	0	238	706	3	1750	0.264706
2	10	4	0	251	714	3	1834	0.269323
2	10	4	0	223	687	3	1626	0.270852
2	10	4	0	2	18	3	18	0.1
2	10	4	0	259	707	3	1856	0.283398
2	10	4	0	237	705	3	1712	0.277637
2	10	4	0	211	695	3	1534	0.272986
2	10	4	0	250	710	3	1812	0.2752
2	10	4	0	252	715	3	1838	0.270635
2	10	4	0	250	708	3	1830	0.268
2	10	4	0	267	703	3	1880	0.29588
2	10	4	0	207	700	3	1558	0.247343
2	10	4	0	239	706	3	1742	0.27113
2	10	4	0	235	703	3	1712	0.271489
2	10	4	0	238	702	3	1766	0.257983
2	10	4	0	229	708	3	1692	0.261135
2	10	4	0	1	10	3	10	0
2	10	4	0	237	705	3	1684	0.289451
2	10	4	0	253	715	3	1896	0.250593
2	10	4	0	211	708	3	1584	0.249289
2	10	4	0	210	686	3	1564	0.255238
2	10	4	0	260	708	3	1894	0.271538
2	10	4	0	1	10	2	10	0
2	10	4	0	254	706	3	1812	0.286614
2	10	4	0	222	711	3	1664	0.25045
2	10	4	0	215	691	3	1530	0.288372
2	10	4	0	231	713	3	1714	0.258009
2	10	4	0	209	706	3	1588	0.240191
2	10	4	0	1	10	3	10	0
2	10	4	0	225	708	3	1674	0.256
2	10	4	0	255	702	3	1834	0.280784
2	10	4	0	237	703	3	1726	0.27173
2	10	4	0	2	18	3	18	0.1
2	10	4	0	252	705	3	1810	0.281746
2	10	4	0	2	18	3	18	0.1
2	10	4	0	224	699	3	1668	0.255357
2	10	4	0	246	713	3	1808	0.265041
2	10	4	0	256	715	3	1844	0.279687
2	10	4	0	246	717	3	1786	0.273984
2	10	4	0	257	707	3	1884	0.266926
2	10	4	0	236	693	3	1710	0.275424
2	10	4	0	244	708	3	1762	0.277869
2	10	4	0	251	719	3	1838	0.267729
2	10	4	0	248	704	3	1768	0.287097
2	10	4	0	221	689	3	1616	0.268778
2	10	4	0	1	10	3	10	0
2	10	4	0	267	711	3	1924	0.279401
2	10	4	0	202	681	3	1496	0.259406
2	10	4	0	237	711	3	1688	0.287764
2	10	4	0	259	709	3	1848	0.286486
2	10	4	0	4	31	3	34	0.15
2	10	4	0	232	715	3	1674	0.278448
2	10	4	0	231	698	3	1660	0.281385
2	10	4	0	242	701	3	1734	0.283471
2	10	4	0	1	10	3	10	0
2	10	4	0	218	686	3	1598	0.266972
2	10	4	0	230	688	3	1706	0.258261
2	10	4	0	228	725	3	1702	0.253509
2	10	4	0	220	685	3	1568	0.287273
2	10	4	0	197	664	3	1454	0.261929
2	10	4	0	232	725	3	1746	0.247414
2	10	4	0	1	10	3	10	0
2	10	4	0	229	695	3	1662	0.274236
2	10	4	0	232	699	3	1744	0.248276
2	10	4	0	201	680	3	1526	0.240796
2	10	4	0	3	25	3	26	0.133333
2	10	4	0	216	704	3	1600	0.259259
2	10	4	0	232	712	3	1736	0.251724
2	10	4	0	233	686	3	1690	0.274678
2	10	4	0	260	698	3	1828	0.296923
2	10	4	0	237	683	3	1692	0.286076
2	10	4	0	213	691	3	1590	0.253521
2	10	4	0	229	715	3	1720	0.248908
2	10	4	0	263	703	3	1840	0.30038
2	10	4	0	280	704	3	1986	0.290714
2	10	4	0	245	696	3	1750	0.285714
2	10	4	0	248	707	3	1766	0.287903
2	10	4	0	195	711	3	1504	0.228718
2	10	4	0	249	716	3	1832	0.264257
2	10	4	0	242	698	3	1744	0.279339
2	10	4	0	233	703	3	1714	0.264378
2	10	4	0	259	705	3	1846	0.287259
2	10	4	0	230	708	3	1690	0.265217
2	10	4	0	202	707	3	1542	0.236634
2	10	4	0	195	678	3	1450	0.25641
2	10	4	0	213	692	3	1590	0.253521
2	10	4	0	241	710	3	1748	0.274689
2	10	4	0	228	718	3	1710	0.25
2	10	4	0	212	710	3	1594	0.248113
2	10	4	0	235	705	3	1740	0.259574
2	10	4	0	221	687	3	1616	0.268778
2	10	4	0	245	712	3	1772	0.276735
2	10	4	0	217	684	3	1566	0.278341
2	10	4	0	1	10	3	10	0
2	10	4	0	219	693	3	1628	0.256621
2	10	4	0	222	699	3	1608	0.275676
2	10	4	0	269	696	3	1868	0.305576
2	10	4	0	259	700	3	1850	0.285714
2	10	4	0	242	713	3	1802	0.255372
2	10	4	0	216	681	3	1568	0.274074
2	10	4	0	245	708	3	1792	0.268571
2	10	4	0	203	694	3	1492	0.265025
2	10	4	0	1	10	3	10	0
2	10	4	0	239	701	3	1740	0.271967
2	10	4	0	260	697	3	1874	0.279231
2	10	4	0	186	686	3	1396	0.249462
2	10	4	0	249	696	3	1816	0.270683
2	10	4	0	233	698	3	1666	0.284979
2	10	4	0	206	689	3	1534	0.25534
2	10	4	0	234	712	3	1744	0.254701
2	10	4	0	259	699	3	1868	0.278764
2	10	4	0	259	707	3	1884	0.272587
2	10	4	0	237	690	3	1706	0.280169
2	10	4	0	250	700	3	1786	0.2856
2	10	4	0	233	717	3	1742	0.252361
2	10	4	0	1	10	3	10	0
2	10	4	0	238	694	3	1740	0.268908
2	10	4	0	229	711	3	1692	0.261135
2	10	4	0	214	694	3	1578	0.262617
2	10	4	0	218	705	3	1606	0.263303
2	10	4	0	253	708	3	1832	0.275889
2	10	4	0	1	10	3	10	0
2	10	4	0	266	703	3	1872	0.296241
2	10	4	0	248	724	3	1810	0.270161
2	10	4	0	232	716	3	1714	0.261207
2	10	4	0	233	708	3	1714	0.264378
2	10	4	0	221	699	3	1640	0.257919
2	10	4	0	1	10	3	10	0
2	10	4	0	227	705	3	1658	0.269604
2	10	4	0	1	10	3	10	0
2	10	4	0	248	707	3	1812	0.269355
2	10	4	0	263	706	3	1868	0.289734
2	10	4	0	241	713	3	1780	0.261411
2	10	4	0	1	10	3	10	0
2	10	4	0	241	711	3	1760	0.26971
2	10	4	0	222	684	3	1618	0.271171
2	10	4	0	229	710	3	1694	0.260262
2	10	4	0	2	18	3	18	0.1
2	10	4	0	238	708	3	1762	0.259664
2	10	4	0	235	699	3	1706	0.274043
2	10	4	0	222	705	3	1648	0.257658
2	10	4	0	205	697	3	1546	0.245854
2	10	4	0	225	697	3	1640	0.271111
2	10	4	0	262	720	3	1880	0.282443
2	10	4	0	233	705	3	1710	0.266094
2	10	4	0	264	699	3	1852	0.298485
2	10	4	0	4	32	3	34	0.15
2	10	4	0	254	708	3	1840	0.275591
2	10	4	0	246	719	3	1790	0.272358
2	10	4	0	231	692	3	1670	0.277056
2	10	4	0	231	714	3	1692	0.267532
2	10	4	0	1	10	2	10	0
2	10	4	0	265	707	3	1918	0.276226
2	10	4	0	251	710	3	1794	0.285259
2	10	4	0	234	705	3	1718	0.265812
2	10	4	0	257	693	3	1820	0.291829
2	10	4	0	1	10	3	10	0
2	10	4	0	218	722	3	1590	0.270642
2	10	4	0	248	702	3	1814	0.268548
2	10	4	0	262	701	3	1862	0.289313
2	10	4	0	257	708	3	1838	0.284825
2	10	4	0	244	706	3	1768	0.27541
2	10	4	0	2	18	3	18	0.1
2	10	4	0	258	706	3	1830	0.290698
2	10	4	0	261	722	3	1922	0.263602
2	10	4	0	226	692	3	1672	0.260177
2	10	4	0	227	699	3	1630	0.281938
2	10	4	0	2	18	3	18	0.1
2	10	4	0	228	712	3	1660	0.27193
2	10	4	0	1	10	3	10	0
2	10	4	0	238	703	3	1726	0.27479
2	10	4	0	220	714	3	1654	0.248182
2	10	4	0	215	699	3	1618	0.247442
2	10	4	0	211	699	3	1592	0.245498
2	10	4	0	254	710	3	1846	0.273228
2	10	4	0	267	709	3	1928	0.277903
2	10	4	0	239	710	3	1756	0.265272
2	10	4	0	244	711	3	1768	0.27541
2	10	4	0	241	715	3	1774	0.2639
2	10	4	0	240	713	3	1742	0.274167
2	10	4	0	234	722	3	1746	0.253846
2	10	4	0	250	696	3	1774	0.2904
2	10	4	0	238	705	3	1750	0.264706
2	10	4	0	244	695	3	1754	0.281148
2	10	4	0	1	10	3	10	0
2	10	4	0	3	25	3	26	0.133333
2	10	4	0	255	708	3	1822	0.28549
2	10	4	0	223	709	3	1660	0.255605
2	10	4	0	249	712	3	1828	0.265863
2	10	4	0	220	696	3	1574	0.284545
2	10	4	0	231	700	3	1684	0.270996
2	10	4	0	231	714	3	1710	0.25974
2	10	4	0	238	713	3	1740	0.268908
2	10	4	0	247	689	3	1776	0.280972
2	10	4	0	225	695	3	1636	0.272889
2	10	4	0	221	683	3	1632	0.261538
2	10	4	0	237	709	3	1744	0.264135
2	10	4	0	1	10	3	10	0
2	10	4	0	242	699	3	1752	0.276033
2	10	4	0	230	706	3	1692	0.264348
2	10	4	0	245	677	3	1730	0.293878
2	10	4	0	220	728	3	1656	0.247273
2	10	4	0	251	705	3	1812	0.278088
2	10	4	0	250	688	3	1786	0.2856
2	10	4	0	229	725	3	1706	0.255022
2	10	4	0	202	721	3	1556	0.229703
2	10	4	0	213	688	3	1580	0.258216
2	10	4	0	226	709	3	1656	0.267257
2	10	4	0	230	702	3	1702	0.26
2	10	4	0	2	18	3	18	0.1
2	10	4	0	239	698	3	1764	0.261925
2	10	4	0	1	10	3	10	0
2	10	4	0	254	701	3	1810	0.287402
2	10	4	0	251	705	3	1810	0.278884
2	10	4	0	1	10	3	10	0
2	10	4	0	239	689	3	1748	0.268619
2	10	4	0	216	712	3	1610	0.25463
2	10	4	0	243	707	3	1800	0.259259
2	10	4	0	213	695	3	1600	0.248826
2	10	4	0	261	717	3	1872	0.282759
2	10	4	0	267	704	3	1946	0.271161
2	10	4	0	216	689	3	1560	0.277778
2	10	4	0	240	721	3	1792	0.253333
2	10	4	0	203	697	3	1502	0.260099
2	10	4	0	215	705	3	1568	0.270698
2	10	4	0	237	700	3	1728	0.270886
2	10	4	0	245	705	3	1802	0.26449
2	10	4	0	228	713	3	1696	0.25614
2	10	4	0	224	683	3	1644	0.266071
2	10	4	0	207	704	3	1556	0.248309
2	10	4	0	203	690	3	1536	0.24335
2	10	4	0	209	705	3	1566	0.250718
2	10	4	0	222	696	3	1640	0.261261
2	10	4	0	214	691	3	1606	0.249533
2	10	4	0	193	687	3	1448	0.249741
2	10	4	0	1	10	3	10	0
2	10	4	0	233	705	3	1698	0.271245
2	10	4	0	215	699	3	1590	0.260465
2	10	4	0	229	712	3	1680	0.266376
2	10	4	0	223	700	3	1650	0.26009
2	10	4	0	234	699	3	1710	0.269231
2	10	4	0	212	691	3	1554	0.266981
2	10	4	0	5	36	3	42	0.16
2	10	4	0	255	702	3	1848	0.275294
2	10	4	0	256	709	3	1852	0.276562
2	10	4	0	255	705	3	1838	0.279216
2	10	4	0	248	692	3	1776	0.283871
2	10	4	0	239	714	3	1748	0.268619
2	10	4	0	232	702	3	1722	0.257759
2	10	4	0	204	685	3	1530	0.25
2	10	4	0	228	718	3	1688	0.259649
2	10	4	0	233	706	3	1746	0.250644
2	10	4	0	213	679	3	1570	0.262911
2	10	4	0	244	698	3	1758	0.279508
2	10	4	0	236	710	3	1744	0.261017
2	10	4	0	210	699	3	1564	0.255238
2	10	4	0	2	18	3	18	0.1
2	10	4	0	244	725	3	1802	0.261475
2	10	4	0	260	696	3	1860	0.284615
2	10	4	0	243	707	3	1752	0.279012
2	10	4	0	1	10	3	10	0
2	10	4	0	251	699	3	1788	0.287649
2	10	4	0	1	10	3	10	0
2	10	4	0	238	707	3	1712	0.280672
2	10	4	0	202	701	3	1530	0.242574
2	10	4	0	223	702	3	1664	0.253812
2	10	4	0	204	706	3	1572	0.229412
2	10	4	0	213	699	3	1582	0.257277
2	10	4	0	250	708	3	1792	0.2832
2	10	4	0	239	702	3	1742	0.27113
2	10	4	0	231	703	3	1678	0.273593
2	10	4	0	1	10	3	10	0
2	10	4	0	227	708	3	1708	0.247577
2	10	4	0	219	704	3	1642	0.250228
2	10	4	0	236	718	3	1738	0.263559
2	10	4	0	226	706	3	1626	0.280531
2	10	4	0	234	712	3	1724	0.263248
2	10	4	0	211	697	3	1554	0.263507
2	10	4	0	201	695	3	1500	0.253731
2	10	4	0	224	705	3	1652	0.2625
2	10	4	0	236	713	3	1716	0.272881
2	10	4	0	225	698	3	1656	0.264
2	10	4	0	3	25	3	26	0.133333
2	10	4	0	2	18	3	18	0.1
2	10	4	0	248	703	3	1784	0.280645
2	10	4	0	227	718	3	1666	0.266079
2	10	4	0	248	704	3	1790	0.278226
2	10	4	0	219	691	3	1612	0.263927
2	10	4	0	240	725	3	1762	0.265833
2	10	4	0	220	701	3	1630	0.259091
2	10	4	0	228	687	3	1658	0.272807
2	10	4	0	246	717	3	1794	0.270732
2	10	4	0	218	720	3	1664	0.236697
2	10	4	0	226	693	3	1690	0.252212
2	10	4	0	222	710	3	1672	0.246847
2	10	4	0	219	691	3	1634	0.253881
2	10	4	0	238	690	3	1698	0.286555
2	10	4	0	221	699	3	1604	0.274208
2	10	4	0	203	701	3	1542	0.240394
2	10	4	0	243	713	3	1784	0.265844
2	10	4	0	232	685	3	1694	0.269828
2	10	4	0	262	724	3	1900	0.274809
2	10	4	0	243	716	3	1806	0.25679
2	10	4	0	244	712	3	1780	0.270492
2	10	4	0	251	714	3	1800	0.282869
2	10	4	0	275	711	3	1972	0.282909
2	10	4	0	203	706	3	1544	0.239409
2	10	4	0	253	704	3	1812	0.283794
2	10	4	0	2	18	3	18	0.1
2	10	4	0	238	717	3	1726	0.27479
2	10	4	0	233	692	3	1674	0.281545
2	10	4	0	264	699	3	1900	0.280303
2	10	4	0	252	698	3	1786	0.29127
2	10	4	0	260	709	3	1834	0.294615
2	10	4	0	249	711	3	1798	0.277912
2	10	4	0	231	703	3	1692	0.267532
2	10	4	0	222	710	3	1640	0.261261
2	10	4	0	246	715	3	1792	0.271545
2	10	4	0	235	695	3	1736	0.261277
2	10	4	0	261	711	3	1876	0.281226
2	10	4	0	226	707	3	1634	0.276991
2	10	4	0	260	707	3	1890	0.273077
2	10	4	0	252	700	3	1776	0.295238
2	10	4	0	235	710	3	1702	0.275745
2	10	4	0	219	692	3	1616	0.2621
2	10	4	0	213	715	3	1600	0.248826
2	10	4	0	180	651	3	1334	0.258889
2	10	4	0	205	688	3	1522	0.257561
2	10	4	0	242	715	3	1798	0.257025
2	10	4	0	249	720	3	1802	0.276305
2	10	4	0	190	694	3	1440	0.242105
2	10	4	0	212	694	3	1574	0.257547
2	10	4	0	238	714	3	1750	0.264706
2	10	4	0	259	714	3	1846	0.287259
2	10	4	0	284	701	3	2008	0.292958
2	10	4	0	244	719	3	1762	0.277869
2	10	4	0	243	711	3	1796	0.260905
2	10	4	0	236	711	3	1744	0.261017
2	10	4	0	222	697	3	1644	0.259459
2	10	4	0	1	10	3	10	0
2	10	4	0	210	695	3	1546	0.26381
2	10	4	0	231	718	3	1714	0.258009
2	10	4	0	262	704	3	1836	0.299237
2	10	4	0	197	699	3	1480	0.248731
2	10	4	0	250	708	3	1814	0.2744
2	10	4	0	252	708	3	1782	0.292857
2	10	4	0	1	10	3	10	0
2	10	4	0	207	692	3	1572	0.24058
2	10	4	0	251	710	3	1836	0.268526
2	10	4	0	247	705	3	1792	0.274494
2	10	4	0	225	690	3	1668	0.258667
2	10	4	0	265	712	3	1900	0.283019
2	10	4	0	224	719	3	1682	0.249107
2	10	4	0	250	695	3	1800	0.28
2	10	4	0	231	704	3	1688	0.269264
2	10	4	0	243	713	3	1756	0.277366
2	10	4	0	233	713	3	1704	0.26867
2	10	4	0	246	689	3	1770	0.280488
2	10	4	0	244	699	3	1758	0.279508
2	10	4	0	1	10	3	10	0
2	10	4	0	242	704	3	1760	0.272727
2	10	4	0	214	675	3	1558	0.271963
2	10	4	0	236	704	3	1744	0.261017
2	10	4	0	230	698	3	1704	0.25913
2	10	4	0	245	697	3	1780	0.273469
2	10	4	0	230	703	3	1678	0.270435
2	10	4	0	221	698	3	1650	0.253394
2	10	4	0	235	715	3	1722	0.267234
2	10	4	0	235	686	3	1690	0.280851
2	10	4	0	227	687	3	1670	0.264317
2	10	4	0	234	699	3	1704	0.271795
2	10	4	0	270	718	3	1900	0.296296
2	10	4	0	225	695	3	1636	0.272889
2	10	4	0	226	703	3	1680	0.256637
2	10	4	0	239	723	3	1752	0.266946
2	10	4	0	215	718	3	1618	0.247442
2	10	4	0	219	708	3	1628	0.256621
2	10	4	0	234	697	3	1704	0.271795
2	10	4	0	251	714	3	1826	0.27251
2	10	4	0	252	690	3	1824	0.27619
2	10	4	0	247	708	3	1792	0.274494
2	10	4	0	248	713	3	1810	0.270161
2	10	4	0	262	714	3	1904	0.273282
2	10	4	0	250	705	3	1804	0.2784
